Entity,Code,Year,Pineapples | 00000574 || Production | 005510 || tonnes
Philippines,PHL,1995,1646268
Philippines,PHL,1996,1635744
Philippines,PHL,1997,1616113
Philippines,PHL,1998,1575145
Philippines,PHL,1999,1565878
Philippines,PHL,2000,1559563.1
Philippines,PHL,2001,1617906
Philippines,PHL,2002,1639161
Philippines,PHL,2003,1697952
Philippines,PHL,2004,1759813
Philippines,PHL,2005,1788218
Philippines,PHL,2006,1833907.9
Philippines,PHL,2007,2016462
Philippines,PHL,2008,2209336
Philippines,PHL,2009,2198497
Philippines,PHL,2010,2169233
Philippines,PHL,2011,2246806
Philippines,PHL,2012,2397745
Philippines,PHL,2013,2458528
Philippines,PHL,2014,2507098
Philippines,PHL,2015,2582699
Philippines,PHL,2016,2612474
Philippines,PHL,2017,2671710.8
Philippines,PHL,2018,2730984.8
Philippines,PHL,2019,2747856.5
Philippines,PHL,2020,2702553.8
Philippines,PHL,2021,2860202.2
Philippines,PHL,2022,2914424.8
Philippines,PHL,2023,2944259.5
Portugal,PRT,1961,2400
Portugal,PRT,1962,2400
Portugal,PRT,1963,2500
Portugal,PRT,1964,2500
Portugal,PRT,1965,3339
Portugal,PRT,1966,3051
Portugal,PRT,1967,3610
Portugal,PRT,1968,3522
Portugal,PRT,1969,2899
Portugal,PRT,1970,2090
Portugal,PRT,1971,2042
Portugal,PRT,1972,1833
Portugal,PRT,1973,1811
Portugal,PRT,1974,1686
Portugal,PRT,1975,1665
Portugal,PRT,1976,1651
Portugal,PRT,1977,1360
Portugal,PRT,1978,1565
Portugal,PRT,1979,1597
Portugal,PRT,1980,1605
Portugal,PRT,1981,1534
Portugal,PRT,1982,1396
Portugal,PRT,1983,1423
Portugal,PRT,1984,1426
Portugal,PRT,1985,1357
Portugal,PRT,1986,1324
Portugal,PRT,1987,1348
Portugal,PRT,1988,1344
Portugal,PRT,1989,1429
Portugal,PRT,1990,1500
Portugal,PRT,1991,2000
Portugal,PRT,1992,2280
Portugal,PRT,1993,2000
Portugal,PRT,1994,2217.34
Portugal,PRT,1995,2382.17
Portugal,PRT,1996,2421.68
Portugal,PRT,1997,3887.25
Portugal,PRT,1998,2443.73
Portugal,PRT,1999,1838
Portugal,PRT,2000,1779
Portugal,PRT,2001,1778
Portugal,PRT,2002,1689
Portugal,PRT,2003,1650
Portugal,PRT,2004,1818
Portugal,PRT,2005,1727
Portugal,PRT,2006,1555
Portugal,PRT,2007,1742
Portugal,PRT,2008,1618
Portugal,PRT,2009,1594
Portugal,PRT,2010,1483
Portugal,PRT,2011,1401
Portugal,PRT,2012,1295
Portugal,PRT,2013,1165
Portugal,PRT,2014,1107
Portugal,PRT,2015,1052
Portugal,PRT,2016,998
Portugal,PRT,2017,948
Puerto Rico,PRI,1961,50325
Puerto Rico,PRI,1962,51521
Puerto Rico,PRI,1963,58708
Puerto Rico,PRI,1964,65212
Puerto Rico,PRI,1965,72700
Puerto Rico,PRI,1966,65791
Puerto Rico,PRI,1967,65292
Puerto Rico,PRI,1968,58540
Puerto Rico,PRI,1969,48231
Puerto Rico,PRI,1970,49021
Puerto Rico,PRI,1971,52233
Puerto Rico,PRI,1972,43817
Puerto Rico,PRI,1973,38102
Puerto Rico,PRI,1974,39644
Puerto Rico,PRI,1975,42592
Puerto Rico,PRI,1976,38147
Puerto Rico,PRI,1977,38731
Puerto Rico,PRI,1978,33595
Puerto Rico,PRI,1979,39536
Puerto Rico,PRI,1980,34627
Puerto Rico,PRI,1981,37713
Puerto Rico,PRI,1982,35300
Puerto Rico,PRI,1983,38376
Puerto Rico,PRI,1984,39525
Puerto Rico,PRI,1985,43689
Puerto Rico,PRI,1986,45091
Puerto Rico,PRI,1987,55290
Puerto Rico,PRI,1988,69740
Puerto Rico,PRI,1989,49012
Puerto Rico,PRI,1990,46812
Puerto Rico,PRI,1991,62491
Puerto Rico,PRI,1992,60850
Puerto Rico,PRI,1993,53500
Puerto Rico,PRI,1994,33663
Puerto Rico,PRI,1995,24063
Puerto Rico,PRI,1996,18933
Puerto Rico,PRI,1997,19204
Puerto Rico,PRI,1998,14190
Puerto Rico,PRI,1999,19321
Puerto Rico,PRI,2000,17850
Puerto Rico,PRI,2001,18689
Puerto Rico,PRI,2002,21144
Puerto Rico,PRI,2003,17325
Puerto Rico,PRI,2004,15286
Puerto Rico,PRI,2005,15332
Puerto Rico,PRI,2006,14049.97
Puerto Rico,PRI,2007,12416.35
Puerto Rico,PRI,2008,10058.84
Puerto Rico,PRI,2009,7926.26
Puerto Rico,PRI,2010,5250.95
Puerto Rico,PRI,2011,3582.56
Puerto Rico,PRI,2012,2186
Puerto Rico,PRI,2013,2559.96
Puerto Rico,PRI,2014,3236.83
Puerto Rico,PRI,2015,4837.11
Puerto Rico,PRI,2016,4989.75
Puerto Rico,PRI,2017,4914.08
Puerto Rico,PRI,2018,4725
Puerto Rico,PRI,2019,5377.77
Puerto Rico,PRI,2020,6434.84
Puerto Rico,PRI,2021,8035.64
Puerto Rico,PRI,2022,11116
Puerto Rico,PRI,2023,13862.35
Reunion,REU,1961,700
Reunion,REU,1962,600
Reunion,REU,1963,600
Reunion,REU,1964,600
Reunion,REU,1965,600
Reunion,REU,1966,1000
Reunion,REU,1967,800
Reunion,REU,1968,800
Reunion,REU,1969,800
Reunion,REU,1970,900
Reunion,REU,1971,900
Reunion,REU,1972,900
Reunion,REU,1973,1870
Reunion,REU,1974,2361
Reunion,REU,1975,2808
Reunion,REU,1976,2808
Reunion,REU,1977,3330
Reunion,REU,1978,3330
Reunion,REU,1979,3500
Reunion,REU,1980,3500
Reunion,REU,1981,3700
Reunion,REU,1982,3700
Reunion,REU,1983,3800
Reunion,REU,1984,3900
Reunion,REU,1985,3506
Reunion,REU,1986,3876
Reunion,REU,1987,3600
Reunion,REU,1988,4500
Reunion,REU,1989,4770
Reunion,REU,1990,8370
Reunion,REU,1991,6750
Reunion,REU,1992,6300
Reunion,REU,1993,6781
Reunion,REU,1994,6250
Reunion,REU,1995,6250
Reunion,REU,1996,6639
Reunion,REU,1997,13200
Reunion,REU,1998,12000
Reunion,REU,1999,8560
Reunion,REU,2000,10024
Reunion,REU,2001,7624
Reunion,REU,2002,6500
Reunion,REU,2003,8020
Reunion,REU,2004,8902
Reunion,REU,2005,11949
Reunion,REU,2006,16000
Rwanda,RWA,2000,8000
Rwanda,RWA,2001,10000
Rwanda,RWA,2002,12000
Rwanda,RWA,2003,13000
Rwanda,RWA,2004,14000
Rwanda,RWA,2005,15000
Rwanda,RWA,2006,16000
Rwanda,RWA,2007,17000
Rwanda,RWA,2008,18208
Rwanda,RWA,2009,16676.63
Rwanda,RWA,2010,16782.91
Rwanda,RWA,2011,16012.2
Rwanda,RWA,2012,15882.64
Rwanda,RWA,2013,15257.21
Rwanda,RWA,2014,10390.38
Rwanda,RWA,2015,15409.62
Rwanda,RWA,2016,11166.6
Rwanda,RWA,2017,19236
Rwanda,RWA,2018,17787.61
Rwanda,RWA,2019,36371.73
Rwanda,RWA,2020,17828.74
Rwanda,RWA,2021,20786.92
Rwanda,RWA,2022,20917.29
Rwanda,RWA,2023,23341.26
Saint Kitts and Nevis,KNA,2004,50
Saint Kitts and Nevis,KNA,2005,50
Saint Kitts and Nevis,KNA,2006,52
Saint Kitts and Nevis,KNA,2007,60
Saint Kitts and Nevis,KNA,2008,69
Saint Kitts and Nevis,KNA,2009,99
Saint Kitts and Nevis,KNA,2010,136
Saint Kitts and Nevis,KNA,2011,161
Saint Kitts and Nevis,KNA,2012,173
Saint Kitts and Nevis,KNA,2013,176
Saint Kitts and Nevis,KNA,2014,120
Saint Kitts and Nevis,KNA,2015,17
Saint Kitts and Nevis,KNA,2016,0
Saint Kitts and Nevis,KNA,2017,8
Saint Kitts and Nevis,KNA,2018,1
Saint Kitts and Nevis,KNA,2019,0
Saint Kitts and Nevis,KNA,2020,0
Saint Kitts and Nevis,KNA,2021,8.5
Saint Kitts and Nevis,KNA,2022,19
Saint Kitts and Nevis,KNA,2023,8
Saint Lucia,LCA,2004,34
Saint Lucia,LCA,2005,235
Saint Lucia,LCA,2006,37
Saint Lucia,LCA,2007,49
Saint Lucia,LCA,2008,63
Saint Lucia,LCA,2009,44
Saint Lucia,LCA,2010,55.09
Saint Lucia,LCA,2011,52.14
Saint Lucia,LCA,2012,35.9
Saint Lucia,LCA,2013,47.3
Saint Lucia,LCA,2014,61.11
Saint Lucia,LCA,2015,61.08
Saint Lucia,LCA,2016,59.27
Saint Lucia,LCA,2017,84
Saint Lucia,LCA,2018,79
Saint Lucia,LCA,2019,55
Saint Lucia,LCA,2020,30
Saint Lucia,LCA,2021,52
Saint Lucia,LCA,2022,80
Saint Lucia,LCA,2023,60
Samoa,WSM,1961,3000
Samoa,WSM,1962,2950
Samoa,WSM,1963,3000
Samoa,WSM,1964,3250
Samoa,WSM,1965,3300
Samoa,WSM,1966,3450
Samoa,WSM,1967,3600
Samoa,WSM,1968,3750
Samoa,WSM,1969,3900
Samoa,WSM,1970,4050
Samoa,WSM,1971,4200
Samoa,WSM,1972,4350
Samoa,WSM,1973,4590
Samoa,WSM,1974,4730
Samoa,WSM,1975,4877
Samoa,WSM,1976,5000
Samoa,WSM,1977,5100
Samoa,WSM,1978,5100
Samoa,WSM,1979,5100
Samoa,WSM,1980,5300
Samoa,WSM,1981,5300
Samoa,WSM,1982,5000
Samoa,WSM,1983,5000
Samoa,WSM,1984,5000
Samoa,WSM,1985,5000
Samoa,WSM,1986,5000
Samoa,WSM,1987,5000
Samoa,WSM,1988,5000
Samoa,WSM,1989,4500
Samoa,WSM,1990,4055
Samoa,WSM,1991,3610.27
Samoa,WSM,1992,3000
Samoa,WSM,1993,2719.7
Samoa,WSM,1994,3500
Samoa,WSM,1995,4000
Samoa,WSM,1996,4500
Samoa,WSM,1997,4449.17
Samoa,WSM,1998,4424.49
Samoa,WSM,1999,4347.95
Samoa,WSM,2000,4000
Samoa,WSM,2001,4300
Samoa,WSM,2002,4600
Samoa,WSM,2003,4662.22
Samoa,WSM,2004,5000
Samoa,WSM,2005,5200
Samoa,WSM,2006,4600
Samoa,WSM,2007,4551.02
Samoa,WSM,2008,4500
Samoa,WSM,2009,4000
Samoa,WSM,2010,3909.74
Samoa,WSM,2011,4521.41
Samoa,WSM,2012,4472.18
Samoa,WSM,2013,4494.05
Samoa,WSM,2014,4542.17
Samoa,WSM,2015,4503.47
Samoa,WSM,2016,4499.76
Samoa,WSM,2017,4533.71
Samoa,WSM,2018,4574.95
Samoa,WSM,2019,4618.95
Samoa,WSM,2020,4627.34
Samoa,WSM,2021,4602.82
Samoa,WSM,2022,4611.82
Samoa,WSM,2023,4620.82
Seychelles,SYC,1961,200
Seychelles,SYC,1962,205
Seychelles,SYC,1963,200
Seychelles,SYC,1964,190
Seychelles,SYC,1965,185
Seychelles,SYC,1966,175
Seychelles,SYC,1967,145
Seychelles,SYC,1968,148
Seychelles,SYC,1969,150
Seychelles,SYC,1970,155
Seychelles,SYC,1971,165
Seychelles,SYC,1972,170
Seychelles,SYC,1973,175
Seychelles,SYC,1974,180
Seychelles,SYC,1975,175
Seychelles,SYC,1976,170
Seychelles,SYC,1977,165
Seychelles,SYC,1978,165
Seychelles,SYC,1979,160
Seychelles,SYC,1980,150
Seychelles,SYC,1981,155
Seychelles,SYC,1982,148
Seychelles,SYC,1983,135
Seychelles,SYC,1984,130
Seychelles,SYC,1985,135
Seychelles,SYC,1986,140
Seychelles,SYC,1987,145
Seychelles,SYC,1988,150
Seychelles,SYC,1989,155
Seychelles,SYC,1990,160
Seychelles,SYC,1991,150
Seychelles,SYC,1992,150
Seychelles,SYC,1993,150
Seychelles,SYC,1994,120
Seychelles,SYC,1995,125
Seychelles,SYC,1996,130
Seychelles,SYC,1997,135
Seychelles,SYC,1998,140
Seychelles,SYC,1999,150
Seychelles,SYC,2000,145
Seychelles,SYC,2001,130
Seychelles,SYC,2002,125
Seychelles,SYC,2003,118
Seychelles,SYC,2004,114
Seychelles,SYC,2005,107
Seychelles,SYC,2006,100
Seychelles,SYC,2007,90
Seychelles,SYC,2008,80
Seychelles,SYC,2009,75
Seychelles,SYC,2010,50
Seychelles,SYC,2011,38
Seychelles,SYC,2012,40
Seychelles,SYC,2013,40.34
Seychelles,SYC,2014,37.72
Seychelles,SYC,2015,27
Seychelles,SYC,2016,35.02
Seychelles,SYC,2017,33.25
Seychelles,SYC,2018,30.25
Seychelles,SYC,2019,32.84
Seychelles,SYC,2020,32.11
Seychelles,SYC,2021,31.74
Seychelles,SYC,2022,32.23
Seychelles,SYC,2023,32.03
South Africa,ZAF,1961,152505
South Africa,ZAF,1962,120969
South Africa,ZAF,1963,111631
South Africa,ZAF,1964,136395
South Africa,ZAF,1965,94028
South Africa,ZAF,1966,95648
South Africa,ZAF,1967,144938
South Africa,ZAF,1968,133836
South Africa,ZAF,1969,126797
South Africa,ZAF,1970,172357
South Africa,ZAF,1971,173906
South Africa,ZAF,1972,187354
South Africa,ZAF,1973,174146
South Africa,ZAF,1974,193859
South Africa,ZAF,1975,177447
South Africa,ZAF,1976,181719
South Africa,ZAF,1977,158825
South Africa,ZAF,1978,167256
South Africa,ZAF,1979,202697
South Africa,ZAF,1980,221879
South Africa,ZAF,1981,226733
South Africa,ZAF,1982,249215
South Africa,ZAF,1983,209600
South Africa,ZAF,1984,153315
South Africa,ZAF,1985,247623
South Africa,ZAF,1986,242656
South Africa,ZAF,1987,213464
South Africa,ZAF,1988,224729
South Africa,ZAF,1989,234366
South Africa,ZAF,1990,169897
South Africa,ZAF,1991,162437
South Africa,ZAF,1992,186935
South Africa,ZAF,1993,143388
South Africa,ZAF,1994,79503
South Africa,ZAF,1995,147004
South Africa,ZAF,1996,134121
South Africa,ZAF,1997,144182
South Africa,ZAF,1998,146788
South Africa,ZAF,1999,160216
South Africa,ZAF,2000,159921
South Africa,ZAF,2001,167720
South Africa,ZAF,2002,176490
South Africa,ZAF,2003,160820
South Africa,ZAF,2004,164434
South Africa,ZAF,2005,180618
South Africa,ZAF,2006,166335
South Africa,ZAF,2007,160088
South Africa,ZAF,2008,144791
South Africa,ZAF,2009,122993
South Africa,ZAF,2010,94287
South Africa,ZAF,2011,102580
South Africa,ZAF,2012,108699
South Africa,ZAF,2013,101208
South Africa,ZAF,2014,91304
South Africa,ZAF,2015,103903
South Africa,ZAF,2016,88594
South Africa,ZAF,2017,103179
South Africa,ZAF,2018,112412
South Africa,ZAF,2019,113822
South Africa,ZAF,2020,113469
South Africa,ZAF,2021,128623
South Africa,ZAF,2022,132429.39
South Africa,ZAF,2023,128419.58
South Korea,KOR,1961,0
South Korea,KOR,1962,0
South Korea,KOR,1963,0
South Korea,KOR,1964,0
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,3522
South Korea,KOR,1986,3681
South Korea,KOR,1987,4888
South Korea,KOR,1988,7904
South Korea,KOR,1989,9908
South Korea,KOR,1990,9115
South Korea,KOR,1991,8500
South Korea,KOR,1992,7000
South Korea,KOR,1993,5500
South Korea,KOR,1994,4000
South Korea,KOR,1995,2737
South Korea,KOR,1996,2419
South Korea,KOR,1997,2076
South Korea,KOR,1998,1280
South Korea,KOR,1999,2286
South Korea,KOR,2000,1366
South Korea,KOR,2001,1064
South Korea,KOR,2002,1057
South Korea,KOR,2003,1000
South Korea,KOR,2004,1032.64
South Korea,KOR,2005,1066.85
South Korea,KOR,2006,1090.88
South Korea,KOR,2007,1095.94
South Korea,KOR,2008,1102.36
South Korea,KOR,2009,1108.28
South Korea,KOR,2010,1100
South Korea,KOR,2011,1060
South Korea,KOR,2012,1100
South Korea,KOR,2013,800
South Korea,KOR,2014,950
South Korea,KOR,2015,1015.55
South Korea,KOR,2016,921.85
South Korea,KOR,2017,962.47
South Korea,KOR,2018,990.76
South Korea,KOR,2019,958.36
South Korea,KOR,2020,970.53
South Korea,KOR,2021,973.22
South Korea,KOR,2022,967.37
South Korea,KOR,2023,970.37
South Sudan,SSD,2012,3000
South Sudan,SSD,2013,3500
South Sudan,SSD,2014,4000
South Sudan,SSD,2015,4500
South Sudan,SSD,2016,4000
South Sudan,SSD,2017,4210.12
South Sudan,SSD,2018,4284.96
South Sudan,SSD,2019,4165.03
South Sudan,SSD,2020,4220.03
South Sudan,SSD,2021,4223.34
South Sudan,SSD,2022,4202.8
South Sudan,SSD,2023,4215.39
Sri Lanka,LKA,1961,17808
Sri Lanka,LKA,1962,19630
Sri Lanka,LKA,1963,25455
Sri Lanka,LKA,1964,27366
Sri Lanka,LKA,1965,30000
Sri Lanka,LKA,1966,31913
Sri Lanka,LKA,1967,44580
Sri Lanka,LKA,1968,36838
Sri Lanka,LKA,1969,38038
Sri Lanka,LKA,1970,38050
Sri Lanka,LKA,1971,37360
Sri Lanka,LKA,1972,37779
Sri Lanka,LKA,1973,41599
Sri Lanka,LKA,1974,44041
Sri Lanka,LKA,1975,48758
Sri Lanka,LKA,1976,63148
Sri Lanka,LKA,1977,51966
Sri Lanka,LKA,1978,77921
Sri Lanka,LKA,1979,94346
Sri Lanka,LKA,1980,45651
Sri Lanka,LKA,1981,41907
Sri Lanka,LKA,1982,40227
Sri Lanka,LKA,1983,92082
Sri Lanka,LKA,1984,44175
Sri Lanka,LKA,1985,41796
Sri Lanka,LKA,1986,39200
Sri Lanka,LKA,1987,38130
Sri Lanka,LKA,1988,35611
Sri Lanka,LKA,1989,41510
Sri Lanka,LKA,1990,41353
Sri Lanka,LKA,1991,41503
Sri Lanka,LKA,1992,51136
Sri Lanka,LKA,1993,46665
Sri Lanka,LKA,1994,49911
Sri Lanka,LKA,1995,60984
Sri Lanka,LKA,1996,61610
Sri Lanka,LKA,1997,59363
Sri Lanka,LKA,1998,44200
Sri Lanka,LKA,1999,39150
Sri Lanka,LKA,2000,41520
Sri Lanka,LKA,2001,51110
Sri Lanka,LKA,2002,50920
Sri Lanka,LKA,2003,48860
Sri Lanka,LKA,2004,57680
Sri Lanka,LKA,2005,58460
Sri Lanka,LKA,2006,57170
Sri Lanka,LKA,2007,53300
Sri Lanka,LKA,2008,52180
Sri Lanka,LKA,2009,49550
Sri Lanka,LKA,2010,53030
Sri Lanka,LKA,2011,64176
Sri Lanka,LKA,2012,52380
Sri Lanka,LKA,2013,56250
Sri Lanka,LKA,2014,55558
Sri Lanka,LKA,2015,51727.7
Sri Lanka,LKA,2016,48407
Sri Lanka,LKA,2017,50675
Sri Lanka,LKA,2018,41581
Sri Lanka,LKA,2019,43001
Sri Lanka,LKA,2020,53145
Sri Lanka,LKA,2021,49106
Sri Lanka,LKA,2022,52869
Sri Lanka,LKA,2023,45325
Sudan,SDN,2012,5000
Sudan,SDN,2013,4500
Sudan,SDN,2014,4000
Sudan,SDN,2015,3500
Sudan,SDN,2016,4000
Sudan,SDN,2017,3982.53
Sudan,SDN,2018,3827.51
Sudan,SDN,2019,3936.68
Sudan,SDN,2020,3915.57
Sudan,SDN,2021,3893.25
Sudan,SDN,2022,3915.17
Sudan,SDN,2023,3908
Sudan (former),SDN,1961,1800
Sudan (former),SDN,1962,1800
Sudan (former),SDN,1963,1800
Sudan (former),SDN,1964,2000
Sudan (former),SDN,1965,2000
Sudan (former),SDN,1966,2000
Sudan (former),SDN,1967,2100
Sudan (former),SDN,1968,2400
Sudan (former),SDN,1969,2900
Sudan (former),SDN,1970,3300
Sudan (former),SDN,1971,3800
Sudan (former),SDN,1972,4000
Sudan (former),SDN,1973,4000
Sudan (former),SDN,1974,4000
Sudan (former),SDN,1975,4000
Sudan (former),SDN,1976,4200
Sudan (former),SDN,1977,4200
Sudan (former),SDN,1978,4200
Sudan (former),SDN,1979,4200
Sudan (former),SDN,1980,4500
Sudan (former),SDN,1981,4500
Sudan (former),SDN,1982,4500
Sudan (former),SDN,1983,4500
Sudan (former),SDN,1984,4500
Sudan (former),SDN,1985,4600
Sudan (former),SDN,1986,4650
Sudan (former),SDN,1987,4700
Sudan (former),SDN,1988,4600
Sudan (former),SDN,1989,4500
Sudan (former),SDN,1990,3500
Sudan (former),SDN,1991,4700
Sudan (former),SDN,1992,4800
Sudan (former),SDN,1993,4000
Sudan (former),SDN,1994,4900
Sudan (former),SDN,1995,4700
Sudan (former),SDN,1996,4800
Sudan (former),SDN,1997,4812
Sudan (former),SDN,1998,4900
Sudan (former),SDN,1999,4950
Sudan (former),SDN,2000,5000
Sudan (former),SDN,2001,5100
Sudan (former),SDN,2002,5150
Sudan (former),SDN,2003,5200
Sudan (former),SDN,2004,5150
Sudan (former),SDN,2005,5182
Sudan (former),SDN,2006,5215
Sudan (former),SDN,2007,5200
Sudan (former),SDN,2008,5200
Sudan (former),SDN,2009,5324
Sudan (former),SDN,2010,5392
Sudan (former),SDN,2011,5368
Suriname,SUR,1961,60
Suriname,SUR,1962,70
Suriname,SUR,1963,80
Suriname,SUR,1964,90
Suriname,SUR,1965,100
Suriname,SUR,1966,110
Suriname,SUR,1967,120
Suriname,SUR,1968,130
Suriname,SUR,1969,165
Suriname,SUR,1970,71
Suriname,SUR,1971,90
Suriname,SUR,1972,85
Suriname,SUR,1973,28
Suriname,SUR,1974,18
Suriname,SUR,1975,25
Suriname,SUR,1976,20
Suriname,SUR,1977,24
Suriname,SUR,1978,30
Suriname,SUR,1979,40
Suriname,SUR,1980,50
Suriname,SUR,1981,59
Suriname,SUR,1982,283
Suriname,SUR,1983,137
Suriname,SUR,1984,92
Suriname,SUR,1985,159
Suriname,SUR,1986,42
Suriname,SUR,1987,835
Suriname,SUR,1988,744
Suriname,SUR,1989,216
Suriname,SUR,1990,255
Suriname,SUR,1991,360
Suriname,SUR,1992,226
Suriname,SUR,1993,362
Suriname,SUR,1994,320
Suriname,SUR,1995,395
Suriname,SUR,1996,465
Suriname,SUR,1997,375
Suriname,SUR,1998,425
Suriname,SUR,1999,350
Suriname,SUR,2000,360
Suriname,SUR,2001,375
Suriname,SUR,2002,290
Suriname,SUR,2003,375
Suriname,SUR,2004,360
Suriname,SUR,2005,425
Suriname,SUR,2006,336
Suriname,SUR,2007,375
Suriname,SUR,2008,300
Suriname,SUR,2009,300
Suriname,SUR,2010,425
Suriname,SUR,2011,350
Suriname,SUR,2012,336
Suriname,SUR,2013,432
Suriname,SUR,2014,1109
Suriname,SUR,2015,1059
Suriname,SUR,2016,1184
Suriname,SUR,2017,3657
Suriname,SUR,2018,3578
Suriname,SUR,2019,3899
Suriname,SUR,2020,3795
Suriname,SUR,2021,3827
Suriname,SUR,2022,4017.98
Suriname,SUR,2023,4671.51
Tanzania,TZA,1961,28000
Tanzania,TZA,1962,29000
Tanzania,TZA,1963,30000
Tanzania,TZA,1964,30000
Tanzania,TZA,1965,31000
Tanzania,TZA,1966,31000
Tanzania,TZA,1967,32000
Tanzania,TZA,1968,33000
Tanzania,TZA,1969,36000
Tanzania,TZA,1970,36000
Tanzania,TZA,1971,38000
Tanzania,TZA,1972,40000
Tanzania,TZA,1973,42000
Tanzania,TZA,1974,44000
Tanzania,TZA,1975,45000
Tanzania,TZA,1976,45000
Tanzania,TZA,1977,46000
Tanzania,TZA,1978,45000
Tanzania,TZA,1979,46000
Tanzania,TZA,1980,47000
Tanzania,TZA,1981,48000
Tanzania,TZA,1982,49000
Tanzania,TZA,1983,50000
Tanzania,TZA,1984,50000
Tanzania,TZA,1985,50000
Tanzania,TZA,1986,60000
Tanzania,TZA,1987,65000
Tanzania,TZA,1988,66000
Tanzania,TZA,1989,68000
Tanzania,TZA,1990,70000
Tanzania,TZA,1991,72000
Tanzania,TZA,1992,70000
Tanzania,TZA,1993,72000
Tanzania,TZA,1994,73000
Tanzania,TZA,1995,73384.09
Tanzania,TZA,1996,74000
Tanzania,TZA,1997,73000
Tanzania,TZA,1998,74000
Tanzania,TZA,1999,75000
Tanzania,TZA,2000,76000
Tanzania,TZA,2001,76389.76
Tanzania,TZA,2002,77500
Tanzania,TZA,2003,95000
Tanzania,TZA,2004,130000
Tanzania,TZA,2005,170000
Tanzania,TZA,2006,200000
Tanzania,TZA,2007,245000
Tanzania,TZA,2008,290000
Tanzania,TZA,2009,300000
Tanzania,TZA,2010,320000
Tanzania,TZA,2011,330000
Tanzania,TZA,2012,345000
Tanzania,TZA,2013,358253
Tanzania,TZA,2014,364178.88
Tanzania,TZA,2015,367927.38
Tanzania,TZA,2016,371483.7
Tanzania,TZA,2017,374543.38
Tanzania,TZA,2018,377257.3
Tanzania,TZA,2019,397658.03
Tanzania,TZA,2020,418498.22
Tanzania,TZA,2021,448885
Tanzania,TZA,2022,462512.5
Tanzania,TZA,2023,443910.5
Thailand,THA,1961,450000
Thailand,THA,1962,321000
Thailand,THA,1963,303000
Thailand,THA,1964,260000
Thailand,THA,1965,300790
Thailand,THA,1966,294542
Thailand,THA,1967,233000
Thailand,THA,1968,182023
Thailand,THA,1969,184753
Thailand,THA,1970,193990
Thailand,THA,1971,242489
Thailand,THA,1972,124826
Thailand,THA,1973,318789
Thailand,THA,1974,483493
Thailand,THA,1975,1358300
Thailand,THA,1976,2239600
Thailand,THA,1977,2141400
Thailand,THA,1978,2154300
Thailand,THA,1979,2889200
Thailand,THA,1980,3688400
Thailand,THA,1981,1993000
Thailand,THA,1982,1439000
Thailand,THA,1983,1341400
Thailand,THA,1984,1463100
Thailand,THA,1985,1768944
Thailand,THA,1986,1635723
Thailand,THA,1987,1509965
Thailand,THA,1988,1770931
Thailand,THA,1989,2005390
Thailand,THA,1990,1865290
Thailand,THA,1991,1930691
Thailand,THA,1992,2180407
Thailand,THA,1993,2589302
Thailand,THA,1994,2370415
Thailand,THA,1995,2087707
Thailand,THA,1996,1986704
Thailand,THA,1997,2083390
Thailand,THA,1998,1786234
Thailand,THA,1999,2371791
Thailand,THA,2000,2248375
Thailand,THA,2001,2078286
Thailand,THA,2002,1738833
Thailand,THA,2003,1899424
Thailand,THA,2004,2100979
Thailand,THA,2005,2183280
Thailand,THA,2006,2705179
Thailand,THA,2007,2815275
Thailand,THA,2008,2278162
Thailand,THA,2009,1894862
Thailand,THA,2010,1924659
Thailand,THA,2011,2593207
Thailand,THA,2012,2400187
Thailand,THA,2013,2067908
Thailand,THA,2014,1916830
Thailand,THA,2015,1733677
Thailand,THA,2016,2013634
Thailand,THA,2017,2328378
Thailand,THA,2018,2350887
Thailand,THA,2019,1825257
Thailand,THA,2020,1680884
Thailand,THA,2021,1750630
Thailand,THA,2022,1714201
Thailand,THA,2023,1258028
Togo,TGO,1961,0
Togo,TGO,1962,0
Togo,TGO,1963,0
Togo,TGO,1964,0
Togo,TGO,1965,0
Togo,TGO,1966,0
Togo,TGO,1967,0
Togo,TGO,1968,0
Togo,TGO,1969,0
Togo,TGO,1970,0
Togo,TGO,1971,0
Togo,TGO,1972,0
Togo,TGO,1973,0
Togo,TGO,1974,0
Togo,TGO,1975,0
Togo,TGO,1976,0
Togo,TGO,1977,0
Togo,TGO,1978,0
Togo,TGO,1979,0
Togo,TGO,1980,0
Togo,TGO,1981,0
Togo,TGO,1982,0
Togo,TGO,1983,0
Togo,TGO,1984,0
Togo,TGO,1985,0
Togo,TGO,1986,500
Togo,TGO,1987,500
Togo,TGO,1988,500
Togo,TGO,1989,500
Togo,TGO,1990,539
Togo,TGO,1991,719.52
Togo,TGO,1992,762.62
Togo,TGO,1993,800
Togo,TGO,1994,857.89
