Entity,Code,Year,Eggs | 00002949 || Exports | 005911 || tonnes
Greece,GRC,2006,2000
Greece,GRC,2007,2000
Greece,GRC,2008,2000
Greece,GRC,2009,3000
Greece,GRC,2010,2000
Greece,GRC,2011,3000
Greece,GRC,2012,4000
Greece,GRC,2013,4000
Greece,GRC,2014,4000
Greece,GRC,2015,3000
Greece,GRC,2016,3000
Greece,GRC,2017,2000
Greece,GRC,2018,2000
Greece,GRC,2019,3000
Greece,GRC,2020,5000
Greece,GRC,2021,4000
Greece,GRC,2022,3000
Guatemala,GTM,1961,0
Guatemala,GTM,1962,0
Guatemala,GTM,1963,0
Guatemala,GTM,1964,0
Guatemala,GTM,1965,0
Guatemala,GTM,1966,0
Guatemala,GTM,1967,0
Guatemala,GTM,1968,0
Guatemala,GTM,1969,1000
Guatemala,GTM,1970,1000
Guatemala,GTM,1971,0
Guatemala,GTM,1972,0
Guatemala,GTM,1973,0
Guatemala,GTM,1974,0
Guatemala,GTM,1975,0
Guatemala,GTM,1976,1000
Guatemala,GTM,1977,0
Guatemala,GTM,1978,0
Guatemala,GTM,1979,0
Guatemala,GTM,1980,1000
Guatemala,GTM,1981,1000
Guatemala,GTM,1982,1000
Guatemala,GTM,1983,1000
Guatemala,GTM,1984,1000
Guatemala,GTM,1985,0
Guatemala,GTM,1986,0
Guatemala,GTM,1987,0
Guatemala,GTM,1988,0
Guatemala,GTM,1989,1000
Guatemala,GTM,1990,1000
Guatemala,GTM,1991,1000
Guatemala,GTM,1992,1000
Guatemala,GTM,1993,1000
Guatemala,GTM,1994,1000
Guatemala,GTM,1995,0
Guatemala,GTM,1996,1000
Guatemala,GTM,1997,1000
Guatemala,GTM,1998,2000
Guatemala,GTM,1999,1000
Guatemala,GTM,2000,1000
Guatemala,GTM,2001,0
Guatemala,GTM,2002,1000
Guatemala,GTM,2003,0
Guatemala,GTM,2004,0
Guatemala,GTM,2005,1000
Guatemala,GTM,2006,0
Guatemala,GTM,2007,0
Guatemala,GTM,2008,0
Guatemala,GTM,2009,0
Guatemala,GTM,2010,0
Guatemala,GTM,2011,0
Guatemala,GTM,2012,0
Guatemala,GTM,2013,0
Guatemala,GTM,2014,1000
Guatemala,GTM,2015,0
Guatemala,GTM,2016,0
Guatemala,GTM,2017,0
Guatemala,GTM,2018,0
Guatemala,GTM,2019,0
Guatemala,GTM,2020,1000
Guatemala,GTM,2021,1000
Guatemala,GTM,2022,2000
Guyana,GUY,1961,0
Guyana,GUY,1962,0
Guyana,GUY,1963,0
Guyana,GUY,1964,0
Guyana,GUY,1965,0
Guyana,GUY,1966,0
Guyana,GUY,1967,0
Guyana,GUY,1968,0
Guyana,GUY,1969,0
Guyana,GUY,1970,0
Guyana,GUY,1971,0
Guyana,GUY,1972,0
Guyana,GUY,1973,0
Guyana,GUY,1974,0
Guyana,GUY,1975,0
Guyana,GUY,1976,0
Guyana,GUY,1977,0
Guyana,GUY,1978,0
Guyana,GUY,1979,0
Guyana,GUY,1980,0
Guyana,GUY,1981,0
Guyana,GUY,1982,0
Guyana,GUY,1983,0
Guyana,GUY,1984,0
Guyana,GUY,1985,0
Guyana,GUY,1986,0
Guyana,GUY,1987,0
Guyana,GUY,1988,0
Guyana,GUY,1989,0
Guyana,GUY,1990,0
Guyana,GUY,1991,0
Guyana,GUY,1992,0
Guyana,GUY,1993,0
Guyana,GUY,1994,0
Guyana,GUY,1995,0
Guyana,GUY,1996,0
Guyana,GUY,1997,0
Guyana,GUY,1998,0
Guyana,GUY,1999,0
Guyana,GUY,2000,0
Guyana,GUY,2001,0
Guyana,GUY,2002,0
Guyana,GUY,2003,0
Guyana,GUY,2004,0
Guyana,GUY,2005,0
Guyana,GUY,2006,0
Guyana,GUY,2007,0
Guyana,GUY,2008,0
Guyana,GUY,2009,0
Guyana,GUY,2010,0
Guyana,GUY,2011,0
Guyana,GUY,2012,0
Guyana,GUY,2013,0
Guyana,GUY,2017,0
Guyana,GUY,2018,0
Guyana,GUY,2022,0
Honduras,HND,1961,0
Honduras,HND,1962,0
Honduras,HND,1963,0
Honduras,HND,1964,0
Honduras,HND,1965,0
Honduras,HND,1966,0
Honduras,HND,1967,0
Honduras,HND,1968,0
Honduras,HND,1969,0
Honduras,HND,1970,0
Honduras,HND,1971,0
Honduras,HND,1972,0
Honduras,HND,1973,0
Honduras,HND,1974,0
Honduras,HND,1975,0
Honduras,HND,1976,0
Honduras,HND,1977,0
Honduras,HND,1978,0
Honduras,HND,1979,0
Honduras,HND,1980,0
Honduras,HND,1981,0
Honduras,HND,1982,0
Honduras,HND,1983,0
Honduras,HND,1984,0
Honduras,HND,1985,0
Honduras,HND,1986,0
Honduras,HND,1987,0
Honduras,HND,1988,0
Honduras,HND,1989,0
Honduras,HND,1990,0
Honduras,HND,1991,0
Honduras,HND,1992,0
Honduras,HND,1993,0
Honduras,HND,1994,0
Honduras,HND,1995,0
Honduras,HND,1996,0
Honduras,HND,1997,0
Honduras,HND,1998,0
Honduras,HND,1999,0
Honduras,HND,2000,0
Honduras,HND,2001,0
Honduras,HND,2002,0
Honduras,HND,2003,0
Honduras,HND,2004,0
Honduras,HND,2005,0
Honduras,HND,2006,0
Honduras,HND,2007,0
Honduras,HND,2008,0
Honduras,HND,2009,1000
Honduras,HND,2010,1000
Honduras,HND,2011,0
Honduras,HND,2012,0
Honduras,HND,2013,0
Honduras,HND,2014,1000
Honduras,HND,2015,2000
Honduras,HND,2016,2000
Honduras,HND,2017,2000
Honduras,HND,2018,2000
Honduras,HND,2019,2000
Honduras,HND,2020,1000
Honduras,HND,2021,2000
Honduras,HND,2022,2000
Hungary,HUN,1961,7000
Hungary,HUN,1962,3000
Hungary,HUN,1963,5000
Hungary,HUN,1964,11000
Hungary,HUN,1965,20000
Hungary,HUN,1966,16000
Hungary,HUN,1967,25000
Hungary,HUN,1968,21000
Hungary,HUN,1969,13000
Hungary,HUN,1970,25000
Hungary,HUN,1971,28000
Hungary,HUN,1972,16000
Hungary,HUN,1973,16000
Hungary,HUN,1974,26000
Hungary,HUN,1975,33000
Hungary,HUN,1976,26000
Hungary,HUN,1977,37000
Hungary,HUN,1978,45000
Hungary,HUN,1979,35000
Hungary,HUN,1980,23000
Hungary,HUN,1981,23000
Hungary,HUN,1982,21000
Hungary,HUN,1983,23000
Hungary,HUN,1984,26000
Hungary,HUN,1985,14000
Hungary,HUN,1986,16000
Hungary,HUN,1987,15000
Hungary,HUN,1988,14000
Hungary,HUN,1989,11000
Hungary,HUN,1990,13000
Hungary,HUN,1991,16000
Hungary,HUN,1992,9000
Hungary,HUN,1993,8000
Hungary,HUN,1994,6000
Hungary,HUN,1995,4000
Hungary,HUN,1996,7000
Hungary,HUN,1997,5000
Hungary,HUN,1998,6000
Hungary,HUN,1999,5000
Hungary,HUN,2000,4000
Hungary,HUN,2001,5000
Hungary,HUN,2002,6000
Hungary,HUN,2003,14000
Hungary,HUN,2004,7000
Hungary,HUN,2005,5000
Hungary,HUN,2006,5000
Hungary,HUN,2007,4000
Hungary,HUN,2008,5000
Hungary,HUN,2009,13000
Hungary,HUN,2010,13000
Hungary,HUN,2011,9000
Hungary,HUN,2012,11000
Hungary,HUN,2013,13000
Hungary,HUN,2014,13000
Hungary,HUN,2015,14000
Hungary,HUN,2016,11000
Hungary,HUN,2017,9000
Hungary,HUN,2018,12000
Hungary,HUN,2019,12000
Hungary,HUN,2020,11000
Hungary,HUN,2021,12000
Hungary,HUN,2022,13000
Iceland,ISL,1961,0
Iceland,ISL,1962,0
Iceland,ISL,1963,0
Iceland,ISL,1964,0
Iceland,ISL,1965,0
Iceland,ISL,1966,0
Iceland,ISL,1967,0
Iceland,ISL,1968,0
Iceland,ISL,1969,0
Iceland,ISL,1970,0
Iceland,ISL,1971,0
Iceland,ISL,1972,0
Iceland,ISL,1973,0
Iceland,ISL,1974,0
Iceland,ISL,1975,0
Iceland,ISL,1976,0
Iceland,ISL,1977,0
Iceland,ISL,1978,0
Iceland,ISL,1979,0
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,0
Iceland,ISL,1987,0
Iceland,ISL,1988,0
Iceland,ISL,1989,0
Iceland,ISL,1990,0
Iceland,ISL,1991,0
Iceland,ISL,1992,0
Iceland,ISL,1993,0
Iceland,ISL,1994,0
Iceland,ISL,1995,0
Iceland,ISL,1996,0
Iceland,ISL,1997,0
Iceland,ISL,1998,0
Iceland,ISL,1999,0
Iceland,ISL,2000,0
Iceland,ISL,2001,0
Iceland,ISL,2002,0
Iceland,ISL,2003,0
Iceland,ISL,2004,0
Iceland,ISL,2005,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2009,0
Iceland,ISL,2010,0
Iceland,ISL,2011,0
Iceland,ISL,2012,0
Iceland,ISL,2013,0
Iceland,ISL,2014,0
Iceland,ISL,2015,0
Iceland,ISL,2016,0
Iceland,ISL,2017,0
Iceland,ISL,2018,0
Iceland,ISL,2019,0
Iceland,ISL,2020,0
Iceland,ISL,2021,0
Iceland,ISL,2022,0
India,IND,1961,1000
India,IND,1962,0
India,IND,1963,0
India,IND,1964,0
India,IND,1965,0
India,IND,1966,0
India,IND,1967,0
India,IND,1968,0
India,IND,1969,0
India,IND,1970,0
India,IND,1971,0
India,IND,1972,0
India,IND,1973,0
India,IND,1974,0
India,IND,1975,0
India,IND,1976,0
India,IND,1977,2000
India,IND,1978,0
India,IND,1979,0
India,IND,1980,2000
India,IND,1981,6000
India,IND,1982,2000
India,IND,1983,0
India,IND,1984,1000
India,IND,1985,0
India,IND,1986,1000
India,IND,1987,1000
India,IND,1988,1000
India,IND,1989,1000
India,IND,1990,2000
India,IND,1991,6000
India,IND,1992,8000
India,IND,1993,4000
India,IND,1994,6000
India,IND,1995,15000
India,IND,1996,27000
India,IND,1997,22000
India,IND,1998,16000
India,IND,1999,16000
India,IND,2000,22000
India,IND,2001,30000
India,IND,2002,47000
India,IND,2003,67000
India,IND,2004,64000
India,IND,2005,99000
India,IND,2006,93000
India,IND,2007,106000
India,IND,2008,89000
India,IND,2009,79000
India,IND,2010,67000
India,IND,2011,67000
India,IND,2012,80000
India,IND,2013,75000
India,IND,2014,86000
India,IND,2015,97000
India,IND,2016,68000
India,IND,2017,64000
India,IND,2018,72000
India,IND,2019,70000
India,IND,2020,48000
India,IND,2021,49000
India,IND,2022,85000
Indonesia,IDN,1961,0
Indonesia,IDN,1962,0
Indonesia,IDN,1963,0
Indonesia,IDN,1964,0
Indonesia,IDN,1965,0
Indonesia,IDN,1966,0
Indonesia,IDN,1967,0
Indonesia,IDN,1968,0
Indonesia,IDN,1969,0
Indonesia,IDN,1970,0
Indonesia,IDN,1971,0
Indonesia,IDN,1972,0
Indonesia,IDN,1973,0
Indonesia,IDN,1974,0
Indonesia,IDN,1975,0
Indonesia,IDN,1976,0
Indonesia,IDN,1977,0
Indonesia,IDN,1978,0
Indonesia,IDN,1979,0
Indonesia,IDN,1980,0
Indonesia,IDN,1981,0
Indonesia,IDN,1982,0
Indonesia,IDN,1983,0
Indonesia,IDN,1984,0
Indonesia,IDN,1985,0
Indonesia,IDN,1986,0
Indonesia,IDN,1987,0
Indonesia,IDN,1988,0
Indonesia,IDN,1989,0
Indonesia,IDN,1990,0
Indonesia,IDN,1991,0
Indonesia,IDN,1992,0
Indonesia,IDN,1993,0
Indonesia,IDN,1994,0
Indonesia,IDN,1995,0
Indonesia,IDN,1996,0
Indonesia,IDN,1997,0
Indonesia,IDN,1998,0
Indonesia,IDN,1999,0
Indonesia,IDN,2000,0
Indonesia,IDN,2001,7000
Indonesia,IDN,2002,0
Indonesia,IDN,2003,1000
Indonesia,IDN,2004,0
Indonesia,IDN,2005,0
Indonesia,IDN,2006,0
Indonesia,IDN,2007,0
Indonesia,IDN,2008,0
Indonesia,IDN,2009,0
Indonesia,IDN,2010,0
Indonesia,IDN,2011,0
Indonesia,IDN,2012,0
Indonesia,IDN,2013,0
Indonesia,IDN,2014,0
Indonesia,IDN,2015,0
Indonesia,IDN,2016,0
Indonesia,IDN,2017,1000
Indonesia,IDN,2018,0
Indonesia,IDN,2019,0
Indonesia,IDN,2020,0
Indonesia,IDN,2021,0
Indonesia,IDN,2022,1000
Iran,IRN,1961,0
Iran,IRN,1962,0
Iran,IRN,1963,0
Iran,IRN,1964,0
Iran,IRN,1965,0
Iran,IRN,1966,0
Iran,IRN,1967,0
Iran,IRN,1968,0
Iran,IRN,1969,0
Iran,IRN,1970,0
Iran,IRN,1971,0
Iran,IRN,1972,0
Iran,IRN,1973,0
Iran,IRN,1974,0
Iran,IRN,1975,0
Iran,IRN,1976,0
Iran,IRN,1977,0
Iran,IRN,1978,0
Iran,IRN,1979,0
Iran,IRN,1980,0
Iran,IRN,1981,0
Iran,IRN,1982,0
Iran,IRN,1983,0
Iran,IRN,1984,0
Iran,IRN,1985,0
Iran,IRN,1986,0
Iran,IRN,1987,0
Iran,IRN,1988,0
Iran,IRN,1989,0
Iran,IRN,1990,0
Iran,IRN,1991,0
Iran,IRN,1992,0
Iran,IRN,1993,0
Iran,IRN,1994,15000
Iran,IRN,1995,0
Iran,IRN,1996,0
Iran,IRN,1997,1000
Iran,IRN,1998,2000
Iran,IRN,1999,2000
Iran,IRN,2000,39000
Iran,IRN,2001,33000
Iran,IRN,2002,19000
Iran,IRN,2003,33000
Iran,IRN,2004,17000
Iran,IRN,2005,36000
Iran,IRN,2006,33000
Iran,IRN,2007,10000
Iran,IRN,2008,9000
Iran,IRN,2009,0
Iran,IRN,2010,21000
Iran,IRN,2011,3000
Iran,IRN,2012,1000
Iran,IRN,2013,1000
Iran,IRN,2014,0
Iran,IRN,2015,0
Iran,IRN,2016,0
Iran,IRN,2017,0
Iran,IRN,2018,1000
Iran,IRN,2019,1000
Iran,IRN,2020,5000
Iran,IRN,2021,1000
Iran,IRN,2022,0
Iraq,IRQ,1961,0
Iraq,IRQ,1962,0
Iraq,IRQ,1963,0
Iraq,IRQ,1964,0
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2017,0
Iraq,IRQ,2018,1000
Iraq,IRQ,2019,0
Iraq,IRQ,2020,0
Iraq,IRQ,2022,0
Ireland,IRL,1961,1000
Ireland,IRL,1962,0
Ireland,IRL,1963,1000
Ireland,IRL,1964,0
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,0
Ireland,IRL,1980,0
Ireland,IRL,1981,0
Ireland,IRL,1982,0
Ireland,IRL,1983,0
Ireland,IRL,1984,0
Ireland,IRL,1985,0
Ireland,IRL,1986,0
Ireland,IRL,1987,1000
Ireland,IRL,1988,1000
Ireland,IRL,1989,1000
Ireland,IRL,1990,1000
Ireland,IRL,1991,0
Ireland,IRL,1992,1000
Ireland,IRL,1993,0
Ireland,IRL,1994,0
Ireland,IRL,1995,0
Ireland,IRL,1996,0
Ireland,IRL,1997,1000
Ireland,IRL,1998,1000
Ireland,IRL,1999,0
Ireland,IRL,2000,1000
Ireland,IRL,2001,1000
Ireland,IRL,2002,2000
Ireland,IRL,2003,2000
Ireland,IRL,2004,2000
Ireland,IRL,2005,5000
Ireland,IRL,2006,3000
Ireland,IRL,2007,1000
Ireland,IRL,2008,4000
Ireland,IRL,2009,6000
Ireland,IRL,2010,4000
Ireland,IRL,2011,6000
Ireland,IRL,2012,8000
Ireland,IRL,2013,7000
Ireland,IRL,2014,7000
Ireland,IRL,2015,7000
Ireland,IRL,2016,7000
Ireland,IRL,2017,7000
Ireland,IRL,2018,7000
Ireland,IRL,2019,10000
Ireland,IRL,2020,10000
Ireland,IRL,2021,11000
Ireland,IRL,2022,11000
Israel,ISR,1961,25000
Israel,ISR,1962,20000
Israel,ISR,1963,8000
Israel,ISR,1964,14000
Israel,ISR,1965,10000
Israel,ISR,1966,5000
Israel,ISR,1967,11000
Israel,ISR,1968,6000
Israel,ISR,1969,2000
Israel,ISR,1970,2000
Israel,ISR,1971,2000
Israel,ISR,1972,3000
Israel,ISR,1973,2000
Israel,ISR,1974,2000
Israel,ISR,1975,3000
Israel,ISR,1976,7000
Israel,ISR,1977,9000
Israel,ISR,1978,9000
Israel,ISR,1979,4000
Israel,ISR,1980,2000
Israel,ISR,1981,2000
Israel,ISR,1982,1000
Israel,ISR,1983,1000
Israel,ISR,1984,6000
Israel,ISR,1985,8000
Israel,ISR,1986,5000
Israel,ISR,1987,6000
Israel,ISR,1988,5000
Israel,ISR,1989,7000
Israel,ISR,1990,5000
Israel,ISR,1991,9000
Israel,ISR,1992,7000
Israel,ISR,1993,22000
Israel,ISR,1994,22000
Israel,ISR,1995,6000
Israel,ISR,1996,5000
Israel,ISR,1997,10000
Israel,ISR,1998,4000
Israel,ISR,1999,3000
Israel,ISR,2000,6000
Israel,ISR,2001,1000
Israel,ISR,2002,1000
Israel,ISR,2003,5000
Israel,ISR,2004,1000
Israel,ISR,2005,1000
Israel,ISR,2006,1000
Israel,ISR,2007,1000
Israel,ISR,2008,1000
Israel,ISR,2009,1000
Israel,ISR,2010,0
Israel,ISR,2011,0
Israel,ISR,2012,0
Israel,ISR,2013,0
Israel,ISR,2014,0
Israel,ISR,2015,0
Israel,ISR,2017,0
Italy,ITA,1961,0
Italy,ITA,1962,0
Italy,ITA,1963,0
Italy,ITA,1964,1000
Italy,ITA,1965,0
Italy,ITA,1966,1000
Italy,ITA,1967,0
Italy,ITA,1968,0
Italy,ITA,1969,1000
Italy,ITA,1970,1000
Italy,ITA,1971,1000
Italy,ITA,1972,1000
Italy,ITA,1973,1000
Italy,ITA,1974,3000
Italy,ITA,1975,1000
Italy,ITA,1976,2000
Italy,ITA,1977,6000
Italy,ITA,1978,1000
Italy,ITA,1979,2000
Italy,ITA,1980,1000
Italy,ITA,1981,3000
Italy,ITA,1982,1000
Italy,ITA,1983,1000
Italy,ITA,1984,1000
Italy,ITA,1985,1000
Italy,ITA,1986,1000
Italy,ITA,1987,1000
Italy,ITA,1988,1000
Italy,ITA,1989,1000
Italy,ITA,1990,3000
Italy,ITA,1991,1000
Italy,ITA,1992,2000
Italy,ITA,1993,4000
Italy,ITA,1994,5000
Italy,ITA,1995,14000
Italy,ITA,1996,7000
Italy,ITA,1997,11000
Italy,ITA,1998,14000
Italy,ITA,1999,12000
Italy,ITA,2000,9000
Italy,ITA,2001,20000
Italy,ITA,2002,22000
Italy,ITA,2003,38000
Italy,ITA,2004,27000
Italy,ITA,2005,25000
Italy,ITA,2006,25000
Italy,ITA,2007,27000
Italy,ITA,2008,28000
Italy,ITA,2009,40000
Italy,ITA,2010,56000
Italy,ITA,2011,48000
Italy,ITA,2012,45000
Italy,ITA,2013,37000
Italy,ITA,2014,50000
Italy,ITA,2015,65000
Italy,ITA,2016,63000
Italy,ITA,2017,53000
Italy,ITA,2018,59000
Italy,ITA,2019,73000
Italy,ITA,2020,63000
Italy,ITA,2021,68000
Italy,ITA,2022,67000
Jamaica,JAM,1961,0
Jamaica,JAM,1962,0
Jamaica,JAM,1963,0
Jamaica,JAM,1964,0
Jamaica,JAM,1965,0
Jamaica,JAM,1966,0
Jamaica,JAM,1967,0
Jamaica,JAM,1968,0
Jamaica,JAM,1969,0
Jamaica,JAM,1970,0
Jamaica,JAM,1971,0
Jamaica,JAM,1972,0
Jamaica,JAM,1973,0
Jamaica,JAM,1974,0
Jamaica,JAM,1975,0
Jamaica,JAM,1976,0
Jamaica,JAM,1977,0
Jamaica,JAM,1978,0
Jamaica,JAM,1979,0
Jamaica,JAM,1980,0
Jamaica,JAM,1981,0
Jamaica,JAM,1982,0
Jamaica,JAM,1983,0
Jamaica,JAM,1984,0
Jamaica,JAM,1985,0
Jamaica,JAM,1986,0
Jamaica,JAM,1987,0
Jamaica,JAM,1988,0
Jamaica,JAM,1989,0
Jamaica,JAM,1990,0
Jamaica,JAM,1991,0
Jamaica,JAM,1992,0
Jamaica,JAM,1993,0
Jamaica,JAM,1994,0
Jamaica,JAM,1995,0
Jamaica,JAM,1996,0
Jamaica,JAM,1997,0
Jamaica,JAM,1998,0
Jamaica,JAM,1999,0
Jamaica,JAM,2000,0
Jamaica,JAM,2001,0
Jamaica,JAM,2002,0
Jamaica,JAM,2003,0
Jamaica,JAM,2004,0
Jamaica,JAM,2005,0
Jamaica,JAM,2006,0
Jamaica,JAM,2007,0
Jamaica,JAM,2008,0
Jamaica,JAM,2009,0
Jamaica,JAM,2010,0
Jamaica,JAM,2011,0
Jamaica,JAM,2012,0
Jamaica,JAM,2013,0
Jamaica,JAM,2015,0
Jamaica,JAM,2016,0
Jamaica,JAM,2017,0
Jamaica,JAM,2018,0
Jamaica,JAM,2019,0
Jamaica,JAM,2020,0
Jamaica,JAM,2021,0
Jamaica,JAM,2022,0
Japan,JPN,1961,7000
Japan,JPN,1962,6000
Japan,JPN,1963,2000
Japan,JPN,1964,1000
Japan,JPN,1965,0
Japan,JPN,1966,0
Japan,JPN,1967,1000
Japan,JPN,1968,0
Japan,JPN,1969,0
Japan,JPN,1970,0
Japan,JPN,1971,0
Japan,JPN,1972,0
Japan,JPN,1973,0
Japan,JPN,1974,0
Japan,JPN,1975,0
Japan,JPN,1976,0
Japan,JPN,1977,0
Japan,JPN,1978,0
Japan,JPN,1979,0
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,0
Japan,JPN,1985,0
Japan,JPN,1986,0
Japan,JPN,1987,0
Japan,JPN,1988,0
Japan,JPN,1989,0
Japan,JPN,1990,0
Japan,JPN,1991,0
Japan,JPN,1992,0
Japan,JPN,1993,0
Japan,JPN,1994,0
Japan,JPN,1995,0
Japan,JPN,1996,0
Japan,JPN,1997,0
Japan,JPN,1998,0
Japan,JPN,1999,0
Japan,JPN,2000,0
Japan,JPN,2001,0
Japan,JPN,2002,0
Japan,JPN,2003,0
Japan,JPN,2004,0
Japan,JPN,2005,0
Japan,JPN,2006,0
Japan,JPN,2007,0
Japan,JPN,2008,0
Japan,JPN,2009,1000
Japan,JPN,2010,1000
Japan,JPN,2011,0
Japan,JPN,2012,1000
Japan,JPN,2013,1000
Japan,JPN,2014,2000
Japan,JPN,2015,3000
Japan,JPN,2016,3000
Japan,JPN,2017,4000
Japan,JPN,2018,6000
Japan,JPN,2019,9000
Japan,JPN,2020,18000
Japan,JPN,2021,22000
Japan,JPN,2022,31000
Jordan,JOR,1961,0
Jordan,JOR,1962,0
Jordan,JOR,1963,0
Jordan,JOR,1964,0
Jordan,JOR,1965,0
Jordan,JOR,1966,0
Jordan,JOR,1967,0
Jordan,JOR,1968,0
Jordan,JOR,1969,0
Jordan,JOR,1970,0
Jordan,JOR,1971,0
Jordan,JOR,1972,0
Jordan,JOR,1973,0
Jordan,JOR,1974,0
Jordan,JOR,1975,0
Jordan,JOR,1976,0
Jordan,JOR,1977,0
Jordan,JOR,1978,0
Jordan,JOR,1979,1000
Jordan,JOR,1980,2000
Jordan,JOR,1981,4000
Jordan,JOR,1982,4000
Jordan,JOR,1983,5000
Jordan,JOR,1984,2000
Jordan,JOR,1985,7000
Jordan,JOR,1986,5000
Jordan,JOR,1987,8000
Jordan,JOR,1988,5000
Jordan,JOR,1989,4000
Jordan,JOR,1990,3000
Jordan,JOR,1991,5000
Jordan,JOR,1992,6000
Jordan,JOR,1993,3000
Jordan,JOR,1994,2000
Jordan,JOR,1995,1000
Jordan,JOR,1996,1000
Jordan,JOR,1997,2000
Jordan,JOR,1998,2000
Jordan,JOR,1999,2000
Jordan,JOR,2000,1000
Jordan,JOR,2001,2000
Jordan,JOR,2002,2000
Jordan,JOR,2003,2000
Jordan,JOR,2004,2000
Jordan,JOR,2005,1000
Jordan,JOR,2006,2000
Jordan,JOR,2007,3000
Jordan,JOR,2008,6000
Jordan,JOR,2009,6000
Jordan,JOR,2010,9000
Jordan,JOR,2011,4000
Jordan,JOR,2012,20000
Jordan,JOR,2013,16000
Jordan,JOR,2014,21000
Jordan,JOR,2015,21000
Jordan,JOR,2016,23000
Jordan,JOR,2017,13000
Jordan,JOR,2018,45000
Jordan,JOR,2019,93000
Jordan,JOR,2020,224000
Jordan,JOR,2021,134000
Jordan,JOR,2022,106000
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,1000
Kazakhstan,KAZ,1994,1000
Kazakhstan,KAZ,1995,5000
Kazakhstan,KAZ,1996,1000
Kazakhstan,KAZ,1997,1000
Kazakhstan,KAZ,1998,1000
Kazakhstan,KAZ,1999,1000
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0
Kazakhstan,KAZ,2012,0
Kazakhstan,KAZ,2013,0
Kazakhstan,KAZ,2014,3000
Kazakhstan,KAZ,2015,6000
Kazakhstan,KAZ,2016,8000
Kazakhstan,KAZ,2017,19000
Kazakhstan,KAZ,2018,34000
Kazakhstan,KAZ,2019,29000
Kazakhstan,KAZ,2020,13000
Kazakhstan,KAZ,2021,12000
Kazakhstan,KAZ,2022,13000
Kenya,KEN,1961,0
Kenya,KEN,1962,0
Kenya,KEN,1963,0
Kenya,KEN,1964,0
Kenya,KEN,1965,0
Kenya,KEN,1966,0
Kenya,KEN,1967,0
Kenya,KEN,1968,0
Kenya,KEN,1969,0
Kenya,KEN,1970,0
Kenya,KEN,1971,0
Kenya,KEN,1972,0
Kenya,KEN,1973,0
Kenya,KEN,1974,0
Kenya,KEN,1975,0
Kenya,KEN,1976,0
Kenya,KEN,1977,0
Kenya,KEN,1978,0
Kenya,KEN,1979,0
Kenya,KEN,1980,0
Kenya,KEN,1981,0
Kenya,KEN,1982,0
